date,source,frequency,expected_daily,crawl_status,candidates_seen,pages_fetched,article_count,unique_articles,duplicate_articles,usable_articles,usable_rate,incomplete_articles,short_articles,content_chars_min,content_chars_median,content_chars_max,previous_count,baseline_median_7d,ratio_to_baseline,zero_streak_days,anomaly_level,anomaly_codes,anomaly_reason,updated_at
2026-07-22,中国核电信息网-国际,实时,true,healthy,36,36,13,13,0,0,0.0000,13,4,204,545,900,14,7.00,1.86,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-22,中国电力新闻网-新能源,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,6,3.50,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,中国电力新闻网-科技,工作日,true,healthy,28,4,1,1,0,0,0.0000,1,0,1373,1373,1373,1,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-22,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,全球风电网,实时,true,zero,42,10,0,0,0,0,0.0000,,,,,,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,国际太阳能光伏网,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,6,3.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,地热能在线,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,新华网科技,工作日,true,healthy,24,5,5,5,0,0,0.0000,5,0,881,1607,2663,6,6.00,0.83,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-22,新能源网,实时,true,zero,100,10,0,0,0,0,0.0000,,,,,,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,科学网新闻,实时,true,zero,100,92,0,0,0,0,0.0000,,,,,,1,0.50,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,索比光伏,实时,true,zero,22,7,0,0,0,0,0.0000,,,,,,2,1.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-24T00:30:44.005337+08:00
2026-07-22,索比光伏-综合新闻,工作日,true,degraded,100,11,11,11,0,0,0.0000,11,6,162,457,6004,10,8.00,1.38,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-22,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-22,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,2,normal,,,2026-07-24T00:30:44.005337+08:00
2026-07-23,4C Offshore,工作日,true,healthy,100,16,5,5,0,0,0.0000,5,0,838,1306,1534,5,5.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Ammonia Energy Association,周度,false,degraded,10,1,1,1,0,0,0.0000,1,1,132,132,132,0,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,healthy,10,1,1,1,0,0,0.0000,1,0,7523,7523,7523,3,2.00,0.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Batteries International News,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,Battery Tech Online,低频,false,healthy,50,1,1,1,0,0,0.0000,1,0,6001,6001,6001,2,2.00,0.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,ESS News,工作日,true,healthy,10,3,3,3,0,0,0.0000,3,0,1242,2180,2592,1,3.50,0.86,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Electrek,实时,true,healthy,100,16,4,4,0,0,0.0000,4,0,2550,4376,5407,4,4.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,H2 View,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,Hydrogen Tech World,周度,false,degraded,10,2,2,2,0,0,0.0000,2,2,35,45,56,1,0.50,4.00,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-07-23,IT之家,实时,true,zero,60,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,Informationsdienst Wissenschaft-idw,工作日,true,healthy,73,13,3,3,0,0,0.0000,3,0,7187,10000,13770,4,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,MIT Technology Review,实时,true,healthy,10,3,3,3,0,0,0.0000,3,0,4989,5330,9943,2,2.00,1.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,MIT Technology Review Climate,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,Renewables Now,工作日,true,healthy,58,58,7,7,0,0,0.0000,7,0,3154,3321,3766,4,3.00,2.33,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Supply Chain Digital,实时,true,healthy,19,16,3,3,0,0,0.0000,3,0,4320,5271,5280,3,3.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,electrive,工作日,true,healthy,30,1,1,1,0,0,0.0000,1,0,3070,3070,3070,1,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,interesting engineering,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,perovskite-info,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,pv magazine,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,pv magazine C&I PV,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,scitechdaily,实时,true,healthy,24,12,12,12,0,0,0.0000,12,0,4861,6312,8745,11,10.00,1.20,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,the information,实时,true,degraded,20,7,7,7,0,0,0.0000,7,7,19,19,95,4,6.00,1.17,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-07-23,中国新能源网-新闻,实时,true,healthy,100,27,4,4,0,0,0.0000,4,0,622,754,8119,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,中国核电信息网-国内,实时,true,healthy,28,28,10,10,0,0,0.0000,10,1,477,572,2468,9,9.00,1.11,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,中国核电信息网-国际,实时,true,healthy,27,27,4,4,0,0,0.0000,4,0,682,1049,1455,13,13.00,0.31,0,warning,sharp_drop,仅为 7 日中位数的 0.31 倍,2026-08-07T10:06:41.148574+08:00
2026-07-23,中国电力新闻网-新能源,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,0,3.00,0.00,2,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 2 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,中国电力新闻网-科技,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,1,1.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,全球风电网,实时,true,zero,42,10,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,国际太阳能光伏网,工作日,true,healthy,52,27,6,6,0,0,0.0000,6,2,362,814,7736,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,地热能在线,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,新华网科技,工作日,true,degraded,25,7,7,7,0,0,0.0000,7,4,77,225,2940,5,6.00,1.17,0,warning,low_usable_rate,正文可用率仅 57%,2026-08-07T10:06:41.148574+08:00
2026-07-23,新能源网,实时,true,zero,100,10,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,科学网新闻,实时,true,zero,100,89,0,0,0,0,0.0000,,,,,,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-07-25T00:07:40.381912+08:00
2026-07-23,索比光伏,工作日,true,healthy,22,9,2,2,0,0,0.0000,2,0,548,870,1193,0,1.00,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,索比光伏-综合新闻,工作日,true,degraded,100,16,14,14,0,0,0.0000,14,7,160,548,1857,11,8.00,1.75,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-23,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-23,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,3,normal,,,2026-07-25T00:07:40.381912+08:00
2026-07-24,4C Offshore,工作日,true,healthy,100,11,1,1,0,0,0.0000,1,0,1187,1187,1187,5,5.00,0.20,0,warning,sharp_drop,仅为 7 日中位数的 0.20 倍,2026-08-07T10:06:41.148574+08:00
2026-07-24,Ammonia Energy Association,周度,false,idle,10,0,0,0,0,0,0.0000,,,,,,1,1.00,0.00,1,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,healthy,10,4,4,4,0,0,0.0000,4,0,1725,2425,3646,1,1.50,2.67,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,Batteries International News,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,Battery Tech Online,低频,false,healthy,50,1,1,1,0,0,0.0000,1,0,7446,7446,7446,1,1.50,0.67,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,ESS News,工作日,true,healthy,10,5,5,5,0,0,0.0000,5,0,1717,2004,3744,3,3.50,1.43,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,Electrek,实时,true,healthy,100,16,5,5,0,0,0.0000,5,0,2627,5798,7463,4,4.00,1.25,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,H2 View,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,Hydrogen Tech World,周度,false,idle,10,0,0,0,0,0,0.0000,,,,,,2,1.00,0.00,1,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,IT之家,实时,true,zero,60,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,Informationsdienst Wissenschaft-idw,实时,true,zero,73,10,0,0,0,0,0.0000,,,,,,3,1.50,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,MIT Technology Review,实时,true,healthy,10,2,1,1,0,0,0.0000,1,0,4786,4786,4786,3,2.00,0.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,MIT Technology Review Climate,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,Renewables Now,工作日,true,healthy,58,22,4,4,0,0,0.0000,4,0,3196,3404,3999,7,4.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,Supply Chain Digital,实时,true,healthy,19,16,5,5,0,0,0.0000,5,0,5055,5562,8429,3,3.00,1.67,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,electrive,工作日,true,healthy,30,1,1,1,0,0,0.0000,1,0,3033,3033,3033,1,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,interesting engineering,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,perovskite-info,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,pv magazine,实时,true,healthy,10,10,10,10,0,0,0.0000,10,0,2284,3474,8020,0,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,pv magazine C&I PV,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,scitechdaily,实时,true,healthy,24,12,12,12,0,0,0.0000,12,0,3023,6262,7236,12,10.00,1.20,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,the information,实时,true,degraded,20,13,13,13,0,0,0.0000,13,13,19,87,135,7,7.00,1.86,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-07-24,中国新能源网-新闻,实时,true,healthy,100,24,8,8,0,0,0.0000,8,0,624,1478,2053,4,0.00,,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,中国核电信息网-国内,实时,true,healthy,26,26,13,13,0,0,0.0000,13,3,351,629,5311,10,9.50,1.37,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,中国核电信息网-国际,实时,true,healthy,23,23,16,16,0,0,0.0000,16,2,364,782,1447,4,8.50,1.88,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,中国电力新闻网-新能源,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,0,1.50,0.00,3,critical,"sudden_zero,zero_2d",日更渠道从有产出降为 0；已连续 3 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,中国电力新闻网-科技,工作日,true,healthy,28,4,1,1,0,0,0.0000,1,0,979,979,979,0,0.50,2.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,全球风电网,实时,true,zero,42,10,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,国际太阳能光伏网,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,6,3.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,地热能在线,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,新华网科技,工作日,true,degraded,25,9,9,9,0,0,0.0000,9,3,71,1563,2226,7,6.50,1.38,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,新能源网,实时,true,zero,100,10,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,科学网新闻,实时,true,zero,100,23,0,0,0,0,0.0000,,,,,,0,0.00,,3,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 3 天为 0,2026-07-25T23:32:53.932055+08:00
2026-07-24,索比光伏,工作日,true,healthy,22,8,1,1,0,0,0.0000,1,0,911,911,911,2,1.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-24,索比光伏-综合新闻,工作日,true,degraded,100,20,19,19,0,0,0.0000,19,8,68,943,4549,14,9.00,2.11,0,warning,surge_2x,较 7 日中位数增至 2.11 倍,2026-08-07T10:06:41.148574+08:00
2026-07-24,网易知光谷,低频,false,idle,20,10,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,能源学人,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,起点钠电,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,钙钛矿学习xx平台,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,钙钛矿工厂,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-24,风电世界,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,4,normal,,,2026-07-25T23:32:53.932055+08:00
2026-07-25,4C Offshore,实时,true,zero,100,10,0,0,0,0,0.0000,,,,,,1,5.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Ammonia Energy Association,周度,false,idle,10,0,0,0,0,0,0.0000,,,,,,0,0.50,0.00,2,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,idle,10,0,0,0,0,0,0.0000,,,,,,4,2.00,0.00,1,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,Batteries International News,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,Battery Council International,周度,false,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,Battery Tech Online,实时,true,zero,50,0,0,0,0,0,0.0000,,,,,,1,1.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,BloombergNEF Press,月度,false,idle,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,ESPLAZA长时储能网,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,ESS News,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,5,3.50,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Electrek,实时,true,already_collected,100,10,2,2,0,0,0.0000,2,0,3889,3953,4018,5,4.00,0.50,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-25,H2 View,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Hydrogen Tech World,周度,false,idle,10,0,0,0,0,0,0.0000,,,,,,0,0.50,0.00,2,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,IT之家,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Informationsdienst Wissenschaft-idw,实时,true,zero,73,10,0,0,0,0,0.0000,,,,,,0,0.00,,2,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 2 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,MIT Technology Review,实时,true,zero,10,1,0,0,0,0,0.0000,,,,,,1,2.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,MIT Technology Review Climate,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Renewables Now,实时,true,zero,58,20,0,0,0,0,0.0000,,,,,,4,4.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,Supply Chain Digital,实时,true,already_collected,19,12,1,1,0,0,0.0000,1,0,2491,2491,2491,5,3.00,0.33,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-25,Volta Foundation,周度,false,idle,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,batteries news,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
2026-07-25,electrive,实时,true,zero,30,0,0,0,0,0,0.0000,,,,,,1,1.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,interesting engineering,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,perovskite-info,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,pv magazine,实时,true,zero,10,0,0,0,0,0,0.0000,,,,,,10,0.00,,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,pv magazine C&I PV,实时,true,zero,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 5 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,scitechdaily,实时,true,already_collected,24,0,12,12,0,0,0.0000,12,0,2798,5988,9903,12,11.00,1.09,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-25,the information,实时,true,already_collected,20,1,5,5,0,0,0.0000,5,5,19,99,114,13,7.00,0.71,0,warning,low_usable_rate,正文可用率仅 0%,2026-08-07T10:06:41.148574+08:00
2026-07-25,中国新能源网-新闻,实时,true,zero,100,10,0,0,0,0,0.0000,,,,,,8,0.00,,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,中国核电信息网-国内,实时,true,already_collected,23,23,10,10,0,0,0.0000,10,3,361,523,1032,13,10.00,1.00,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-25,中国核电信息网-国际,实时,true,already_collected,22,22,7,7,0,0,0.0000,7,4,267,489,846,16,13.00,0.54,0,normal,,,2026-08-07T10:06:41.148574+08:00
2026-07-25,中国电力新闻网-新能源,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,0,0.00,,4,critical,"no_output,zero_2d",日更渠道当天没有收集到文章；已连续 4 天为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,中国电力新闻网-科技,实时,true,zero,28,2,0,0,0,0,0.0000,,,,,,1,1.00,0.00,1,critical,sudden_zero,日更渠道从有产出降为 0,2026-07-26T23:30:56.249963+08:00
2026-07-25,中粉固态电池,实时,true,skipped,0,0,0,0,0,0,0.0000,,,,,,0,0.00,,5,normal,,,2026-07-26T23:30:56.249963+08:00
